TIRF Data File: Project 1320; Run 116
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg F	none	SAE
27.040	40.23	505.60	0.008	0.017	24.516	21.112	55.37	3267.46	-181.53	-1526.03	38.50	36.90	-2.14	0.12	38.24	67.83	78.27	76.58	79.86	0.161	0.206
27.060	40.24	505.91	0.010	0.018	24.517	21.104	55.37	3218.92	-196.02	-1483.22	29.80	47.37	-2.17	0.13	38.66	67.90	78.33	76.59	79.83	0.162	0.207
27.080	40.22	506.61	0.004	0.021	24.515	21.062	55.51	3211.00	-204.03	-1480.47	14.01	46.99	-2.17	0.14	38.60	67.90	78.41	76.58	79.87	0.164	0.209
27.100	40.19	507.43	0.004	0.017	24.512	21.016	55.37	3228.70	-188.30	-1520.88	12.47	32.59	-2.12	0.12	38.81	67.99	78.46	76.60	79.82	0.166	0.212
27.120	40.15	508.10	0.004	0.012	24.517	20.966	55.44	3268.77	-172.36	-1555.31	21.13	25.22	-2.10	0.11	38.72	68.03	78.53	76.68	79.85	0.169	0.215
27.140	40.15	508.49	0.005	0.021	24.513	20.948	55.44	3281.74	-165.32	-1550.85	29.26	29.80	-2.12	0.11	38.77	68.06	78.63	76.73	79.83	0.170	0.216
27.160	40.16	508.65	0.001	0.021	24.515	20.949	55.37	3233.96	-171.16	-1514.89	35.22	37.95	-2.13	0.11	38.77	68.10	78.64	76.78	79.82	0.170	0.216
27.180	40.13	508.65	0.007	0.015	24.516	20.932	55.31	3210.73	-188.45	-1481.01	26.48	49.62	-2.17	0.13	38.93	68.10	78.68	76.78	79.84	0.171	0.217
27.200	40.11	508.72	0.007	0.021	24.519	20.919	55.44	3222.23	-192.31	-1484.54	14.40	44.67	-2.17	0.13	38.85	68.10	78.71	76.76	79.81	0.172	0.217
27.220	40.08	508.68	0.007	0.024	24.516	20.903	55.37	3249.70	-184.91	-1525.39	15.22	30.19	-2.13	0.12	38.85	68.21	78.79	76.82	79.85	0.173	0.218
27.240	40.08	508.29	0.004	0.021	24.511	20.919	55.44	3293.00	-172.48	-1556.35	21.57	25.96	-2.12	0.11	38.87	68.24	78.83	76.88	79.80	0.172	0.217
27.260	40.07	507.63	0.004	0.015	24.514	20.942	55.44	3298.51	-173.56	-1552.64	31.91	28.42	-2.12	0.11	38.64	68.28	78.87	76.97	79.85	0.171	0.216
27.280	40.06	506.85	0.004	0.014	24.512	20.972	55.44	3273.63	-191.89	-1519.08	37.80	39.38	-2.16	0.13	38.95	68.29	78.91	76.98	79.80	0.169	0.214
27.300	40.07	506.03	0.004	0.022	24.516	21.011	55.37	3259.68	-217.70	-1483.60	25.53	50.02	-2.20	0.15	38.91	68.31	78.90	76.98	79.84	0.167	0.212
27.320	40.08	505.44	0.004	0.021	24.511	21.040	55.51	3273.68	-220.22	-1484.48	9.76	43.98	-2.21	0.15	38.93	68.37	78.96	76.98	79.82	0.165	0.210
27.340	40.11	504.85	0.004	0.017	24.510	21.082	55.44	3297.01	-198.22	-1524.89	11.28	30.63	-2.16	0.13	38.89	68.43	79.01	77.02	79.80	0.163	0.208
27.360	40.11	504.46	0.004	0.018	24.508	21.093	55.44	3338.68	-172.58	-1555.92	21.73	25.71	-2.15	0.11	38.89	68.45	79.02	77.10	79.83	0.162	0.207
27.380	40.09	503.96	0.004	0.015	24.510	21.107	55.44	3364.70	-175.12	-1552.66	32.08	28.97	-2.17	0.11	38.81	68.48	79.05	77.13	79.79	0.161	0.206
27.400	40.10	503.56	0.001	0.021	24.509	21.128	55.37	3334.39	-208.07	-1517.97	35.14	42.86	-2.20	0.14	39.09	68.50	79.05	77.10	79.83	0.160	0.205
27.420	40.11	503.37	0.005	0.014	24.514	21.141	55.44	3258.86	-224.56	-1484.88	24.89	50.86	-2.19	0.15	38.93	68.48	79.04	77.10	79.80	0.160	0.205
27.440	40.13	503.76	0.004	0.017	24.512	21.137	55.31	3216.29	-217.83	-1500.90	16.19	40.49	-2.14	0.15	38.89	68.54	79.07	77.08	79.82	0.160	0.205
27.460	40.15	504.50	0.007	0.027	24.512	21.116	55.44	3254.43	-195.98	-1536.45	16.59	31.30	-2.12	0.13	38.89	68.56	79.07	77.10	79.80	0.161	0.206
27.480	40.15	505.28	0.007	0.025	24.512	21.081	55.51	3318.88	-178.73	-1559.67	24.44	25.72	-2.13	0.11	38.81	68.59	79.12	77.11	79.81	0.163	0.208
27.500	40.17	505.83	0.008	0.017	24.514	21.068	55.37	3335.38	-183.33	-1550.15	32.41	30.11	-2.15	0.12	39.11	68.59	79.12	77.11	79.82	0.164	0.209
27.520	40.18	506.18	0.013	0.015	24.514	21.060	55.37	3283.39	-201.68	-1511.51	33.61	44.43	-2.17	0.13	39.13	68.63	79.10	77.07	79.79	0.164	0.209
27.540	40.20	506.53	0.005	0.017	24.512	21.058	55.37	3213.82	-208.60	-1484.26	23.21	49.72	-2.17	0.14	38.87	68.59	79.05	77.02	79.82	0.164	0.209
27.560	40.20	507.00	0.007	0.017	24.512	21.036	55.37	3190.74	-195.73	-1497.70	12.27	43.62	-2.13	0.13	38.97	68.59	79.07	77.01	79.79	0.165	0.211
27.580	40.16	507.67	0.004	0.017	24.512	20.989	55.37	3221.56	-180.66	-1537.38	14.71	31.64	-2.10	0.12	38.99	68.64	79.13	77.05	79.82	0.168	0.213
27.600	40.15	507.94	0.004	0.017	24.516	20.970	55.44	3274.50	-171.65	-1559.51	24.02	25.08	-2.10	0.11	38.99	68.69	79.18	77.08	79.78	0.169	0.214
27.620	40.15	507.71	0.004	0.018	24.515	20.980	55.44	3283.55	-179.01	-1549.99	33.78	30.82	-2.12	0.12	38.97	68.72	79.24	77.07	79.81	0.168	0.214
27.640	40.17	507.20	0.008	0.014	24.514	21.013	55.37	3233.93	-196.66	-1508.58	34.59	44.48	-2.14	0.13	38.97	68.70	79.24	77.08	79.80	0.167	0.212
27.660	40.16	506.61	0.008	0.021	24.513	21.030	55.44	3174.24	-208.55	-1480.62	22.15	47.78	-2.14	0.14	38.93	68.73	79.23	77.08	79.79	0.166	0.211
27.680	40.14	506.14	0.004	0.015	24.516	21.040	55.44	3174.26	-206.04	-1499.67	12.46	42.63	-2.12	0.14	38.89	68.76	79.29	77.10	79.82	0.165	0.210
27.700	40.12	505.48	0.007	0.015	24.514	21.058	55.51	3215.47	-190.29	-1541.07	15.80	30.37	-2.09	0.12	38.70	68.82	79.39	77.17	79.79	0.164	0.209
27.720	40.11	504.66	0.008	0.025	24.514	21.087	55.44	3275.70	-180.68	-1565.47	25.23	24.38	-2.09	0.12	38.97	68.89	79.45	77.20	79.83	0.162	0.208
27.740	40.09	503.53	0.005	0.021	24.515	21.122	55.51	3304.98	-189.44	-1551.44	34.25	35.43	-2.13	0.12	38.93	68.95	79.51	77.23	79.78	0.161	0.206
27.760	40.08	502.12	0.005	0.021	24.513	21.177	55.37	3253.60	-211.27	-1510.76	35.64	45.61	-2.15	0.14	38.93	68.95	79.54	77.23	79.81	0.158	0.203
27.780	40.08	500.83	0.005	0.017	24.518	21.234	55.31	3201.11	-220.31	-1482.12	23.44	48.93	-2.16	0.15	38.91	68.95	79.56	77.18	79.79	0.155	0.199
27.800	40.10	499.81	0.010	0.015	24.518	21.284	55.37	3210.08	-212.97	-1503.72	16.32	40.67	-2.13	0.14	38.93	68.98	79.61	77.21	79.80	0.152	0.196
27.820	40.13	499.11	0.000	0.015	24.512	21.334	55.44	3237.19	-197.21	-1545.86	18.80	27.28	-2.09	0.13	38.93	69.04	79.72	77.26	79.81	0.149	0.194
27.840	40.15	498.48	0.007	0.021	24.515	21.371	55.44	3269.27	-178.55	-1568.97	26.21	22.99	-2.08	0.11	38.93	69.05	79.78	77.31	79.78	0.147	0.192
27.860	40.15	497.78	0.004	0.027	24.519	21.399	55.44	3279.74	-177.65	-1553.96	34.98	31.83	-2.11	0.11	39.19	69.11	79.81	77.39	79.81	0.146	0.190
27.880	40.14	497.31	0.001	0.021	24.519	21.416	55.44	3233.72	-197.41	-1505.49	34.42	43.17	-2.15	0.13	38.97	69.13	79.84	77.36	79.78	0.145	0.189
27.900	40.14	497.04	0.004	0.022	24.520	21.426	55.44	3190.72	-214.80	-1485.00	23.62	49.47	-2.15	0.14	39.15	69.11	79.83	77.33	79.82	0.144	0.189
27.920	40.17	497.04	0.008	0.025	24.518	21.440	55.44	3189.63	-214.49	-1499.36	11.44	42.11	-2.13	0.14	39.34	69.17	79.89	77.34	79.79	0.144	0.188
27.940	40.16	497.35	0.005	0.018	24.521	21.425	55.44	3208.13	-193.80	-1538.93	14.02	26.37	-2.08	0.13	39.21	69.20	79.87	77.37	79.81	0.145	0.189
27.960	40.15	497.47	0.000	0.015	24.520	21.414	55.37	3249.83	-166.73	-1558.03	23.83	24.90	-2.09	0.11	39.15	69.20	79.91	77.43	79.79	0.145	0.189
27.980	40.17	497.31	0.008	0.017	24.522	21.429	55.51	3246.31	-157.48	-1542.43	32.70	30.47	-2.10	0.10	39.28	69.23	79.92	77.44	79.80	0.144	0.188
28.000	40.17	497.15	0.004	0.017	24.522	21.435	55.57	3188.36	-180.00	-1504.47	33.54	39.93	-2.12	0.12	39.25	69.20	79.87	77.37	79.82	0.144	0.188
28.020	40.19	496.96	0.008	0.017	24.522	21.456	55.37	3177.71	-209.93	-1477.36	20.98	49.32	-2.15	0.14	39.28	69.20	79.86	77.34	79.79	0.143	0.187
28.040	40.17	496.69	0.004	0.012	24.521	21.456	55.44	3198.66	-212.27	-1493.41	13.45	40.98	-2.14	0.14	39.36	69.20	79.84	77.34	79.82	0.143	0.187
28.060	40.12	496.26	0.004	0.021	24.519	21.452	55.37	3227.32	-191.69	-1536.25	17.83	28.06	-2.10	0.12	39.42	69.23	79.84	77.36	79.78	0.143	0.187
28.080	40.09	495.51	0.005	0.021	24.519	21.466	55.44	3253.55	-176.44	-1562.38	24.94	24.33	-2.08	0.11	39.40	69.26	79.86	77.39	79.83	0.142	0.186
28.100	40.10	494.30	0.007	0.021	24.517	21.522	55.37	3260.90	-182.47	-1554.78	32.28	29.07	-2.10	0.12	39.40	69.30	79.83	77.36	79.82	0.139	0.183
28.120	40.12	493.05	0.005	0.018	24.521	21.591	55.44	3249.45	-211.26	-1515.88	35.13	43.03	-2.14	0.14	39.27	69.21	79.78	77.33	79.82	0.136	0.179
28.140	40.12	491.61	0.007	0.021	24.521	21.655	55.44	3243.72	-241.19	-1483.29	23.60	51.92	-2.19	0.16	39.42	69.21	79.70	77.27	79.82	0.132	0.176
28.160	40.12	490.32	0.004	0.021	24.521	21.709	55.51	3246.10	-242.24	-1492.81	11.40	42.92	-2.17	0.16	39.34	69.20	79.67	77.26	79.82	0.129	0.173
28.180	40.11	488.91	0.004	0.006	24.524	21.769	55.51	3233.70	-211.07	-1534.90	13.45	28.63	-2.11	0.14	39.32	69.21	79.61	77.24	79.85	0.127	0.170
28.200	40.13	487.74	0.004	0.015	24.518	21.829	55.44	3231.14	-166.03	-1567.10	23.52	21.48	-2.06	0.11	39.30	69.24	79.57	77.24	79.82	0.123	0.167
28.220	40.13	486.56	0.008	0.022	24.520	21.882	55.44	3271.94	-162.49	-1560.97	32.08	25.94	-2.10	0.10	39.27	69.26	79.50	77.26	79.85	0.121	0.164
28.240	40.13	485.55	0.004	0.017	24.520	21.930	55.44	3286.21	-212.79	-1524.93	33.92	42.96	-2.15	0.14	39.27	69.21	79.40	77.17	79.82	0.118	0.161
28.260	40.14	484.69	0.004	0.021	24.523	21.974	55.51	3235.07	-250.82	-1490.59	25.12	51.72	-2.17	0.17	39.27	69.19	79.34	77.11	79.87	0.116	0.159
28.280	40.15	483.98	0.004	0.015	24.524	22.011	55.44	3202.64	-253.72	-1496.71	15.50	45.35	-2.14	0.17	39.28	69.16	79.26	77.02	79.84	0.114	0.157
28.300	40.18	483.48	-0.002	0.017	24.527	22.050	55.37	3204.73	-227.65	-1530.59	12.76	33.34	-2.09	0.15	39.27	69.17	79.24	77.02	79.85	0.112	0.155
28.320	40.18	483.20	0.005	0.015	24.522	22.062	55.24	3203.70	-176.36	-1562.85	21.59	20.51	-2.05	0.11	39.25	69.17	79.21	77.01	79.87	0.111	0.154
28.340	40.15	483.09	0.001	0.017	24.526	22.049	55.37	3255.59	-155.56	-1562.64	29.93	23.58	-2.08	0.10	39.27	69.13	79.18	77.00	79.83	0.112	0.155
28.360	40.14	482.62	0.004	0.021	24.527	22.068	55.37	3288.81	-185.20	-1523.78	33.19	40.26	-2.16	0.12	39.34	69.08	79.10	76.95	79.88	0.111	0.154
28.380	40.16	482.07	0.004	0.021	24.527	22.101	55.37	3232.67	-223.06	-1491.78	29.92	48.27	-2.17	0.15	39.27	69.02	78.99	76.88	79.84	0.110	0.152
28.400	40.18	481.48	0.007	0.014	24.526	22.143	55.44	3189.21	-238.38	-1490.38	18.03	47.26	-2.14	0.16	39.32	68.98	78.91	76.81	79.87	0.108	0.150
28.420	40.17	481.05	0.004	0.012	24.528	22.155	55.44	3185.57	-228.21	-1523.08	13.49	34.62	-2.09	0.15	39.34	68.97	78.87	76.81	79.85	0.107	0.149
28.440	40.17	480.62	0.004	0.017	24.527	22.173	55.51	3173.02	-186.68	-1555.50	19.65	21.05	-2.04	0.12	39.30	68.94	78.82	76.79	79.85	0.106	0.148
28.460	40.17	480.00	0.000	0.014	24.532	22.204	55.44	3216.88	-156.11	-1567.68	30.86	22.27	-2.05	0.10	39.30	68.89	78.77	76.79	79.85	0.105	0.147
28.480	40.19	479.29	0.000	0.017	24.533	22.247	55.44	3246.34	-177.39	-1537.95	36.92	34.12	-2.11	0.12	39.30	68.83	78.68	76.78	79.85	0.103	0.145
28.500	40.22	478.36	0.004	0.021	24.532	22.306	55.44	3195.94	-220.75	-1499.77	35.84	46.64	-2.13	0.15	39.27	68.83	78.58	76.69	79.87	0.100	0.142
28.520	40.20	477.34	0.011	0.024	24.532	22.346	55.44	3154.27	-246.53	-1484.29	22.25	51.79	-2.13	0.17	39.44	68.75	78.49	76.63	79.82	0.098	0.140
28.540	40.15	476.40	0.004	0.017	24.537	22.359	55.44	3150.41	-247.49	-1506.04	11.61	42.45	-2.09	0.16	39.36	68.70	78.42	76.58	79.85	0.097	0.139
28.560	40.13	475.62	0.007	0.024	24.534	22.385	55.44	3132.52	-214.31	-1546.70	17.10	24.77	-2.03	0.14	39.36	68.67	78.41	76.60	79.82	0.096	0.138
28.580	40.14	474.80	0.004	0.017	24.533	22.429	55.44	3175.63	-176.14	-1565.10	27.42	23.22	-2.03	0.11	39.52	68.72	78.35	76.59	79.86	0.094	0.135
28.600	40.17	473.82	0.011	0.021	24.534	22.491	55.37	3227.43	-178.84	-1549.61	34.83	32.55	-2.08	0.12	39.50	68.66	78.27	76.55	79.83	0.091	0.132
28.620	40.17	472.61	0.004	0.008	24.541	22.551	55.44	3203.11	-222.79	-1511.62	35.35	43.20	-2.12	0.15	39.44	68.63	78.14	76.50	79.83	0.088	0.129
28.640	40.16	471.44	0.004	0.021	24.534	22.599	55.37	3157.25	-256.83	-1487.61	24.74	51.13	-2.12	0.17	39.38	68.56	78.03	76.39	79.84	0.086	0.127
28.660	40.17	470.46	0.004	0.021	24.538	22.652	55.44	3122.08	-257.75	-1501.07	13.98	41.83	-2.08	0.17	39.09	68.47	77.95	76.33	79.80	0.083	0.124
28.680	40.17	469.72	0.001	0.018	24.537	22.687	55.44	3100.86	-229.40	-1537.97	15.26	28.28	-2.02	0.15	39.28	68.48	77.90	76.31	79.85	0.082	0.122
28.700	40.16	469.09	0.004	0.015	24.538	22.715	55.37	3110.72	-184.31	-1565.60	25.07	19.55	-1.99	0.12	39.50	68.47	77.86	76.29	79.81	0.080	0.121
28.720	40.17	468.55	0.008	0.021	24.540	22.747	55.44	3157.74	-169.05	-1561.55	33.59	21.42	-2.02	0.11	39.28	68.43	77.75	76.27	79.84	0.079	0.119
28.740	40.18	468.00	0.008	0.021	24.540	22.779	55.51	3167.31	-196.55	-1529.75	36.34	36.39	-2.07	0.13	39.27	68.38	77.65	76.23	79.82	0.077	0.118
28.760	40.21	467.18	0.007	0.017	24.543	22.837	55.37	3100.12	-221.94	-1492.89	30.96	44.42	-2.08	0.15	39.28	68.31	77.54	76.13	79.82	0.075	0.115
28.780	40.24	466.59	0.007	0.022	24.542	22.882	55.44	3048.50	-231.12	-1491.01	19.67	42.24	-2.04	0.16	39.28	68.26	77.38	76.02	79.82	0.073	0.113
28.800	40.25	466.08	0.004	0.021	24.542	22.909	55.51	3034.41	-224.44	-1516.64	11.42	32.77	-2.00	0.15	39.32	68.24	77.32	75.98	79.80	0.071	0.112
28.820	40.21	465.69	0.030	0.021	24.540	22.907	55.51	3020.36	-189.76	-1555.83	19.12	18.77	-1.94	0.12	39.32	68.22	77.23	75.95	79.83	0.071	0.112
28.840	40.19	465.34	0.011	0.021	24.540	22.914	55.44	3056.17	-160.59	-1564.02	29.22	19.35	-1.95	0.10	39.40	68.19	77.09	75.91	79.79	0.071	0.111
28.860	40.18	464.72	0.005	0.017	24.543	22.942	55.37	3103.72	-175.64	-1541.96	36.29	31.17	-2.01	0.11	39.38	68.12	77.01	75.87	79.83	0.070	0.110
28.880	40.20	463.86	0.004	0.021	24.544	22.995	55.37	3078.39	-211.46	-1499.11	35.03	40.66	-2.05	0.14	39.40	68.06	76.91	75.76	79.79	0.067	0.107
28.900	40.19	462.96	0.004	0.018	24.545	23.032	55.51	3015.95	-233.62	-1475.03	23.28	44.91	-2.04	0.16	39.40	67.99	76.74	75.69	79.82	0.066	0.106
28.920	40.18	462.10	0.007	0.017	24.545	23.070	55.44	2961.01	-233.72	-1498.24	15.58	37.58	-1.98	0.16	39.46	67.91	76.68	75.58	79.80	0.064	0.104
28.940	40.19	461.32	0.005	0.021	24.544	23.114	55.37	2926.07	-215.73	-1537.70	18.41	21.59	-1.90	0.14	39.36	67.88	76.57	75.55	79.81	0.062	0.102
28.960	40.20	460.81	0.004	0.021	24.542	23.148	55.44	2957.30	-197.03	-1560.08	25.80	16.67	-1.90	0.13	39.30	67.83	76.49	75.55	79.82	0.060	0.100
28.980	40.20	460.30	0.005	0.014	24.544	23.170	55.44	3028.87	-186.57	-1548.68	33.73	24.30	-1.96	0.12	39.32	67.77	76.39	75.50	79.79	0.059	0.099
29.000	40.15	459.32	0.007	0.021	24.542	23.193	55.44	3040.00	-198.17	-1512.21	38.89	33.90	-2.01	0.13	39.46	67.71	76.22	75.44	79.83	0.058	0.098
29.020	40.11	458.15	0.004	0.015	24.545	23.228	55.37	2987.01	-231.24	-1480.21	31.97	43.56	-2.02	0.16	39.27	67.59	76.08	75.33	79.78	0.057	0.096
29.040	40.09	457.02	0.001	0.018	24.543	23.275	55.51	2918.67	-246.65	-1474.19	16.93	42.49	-1.98	0.17	39.27	67.50	75.92	75.24	79.81	0.054	0.094
29.060	40.09	456.12	0.008	0.017	24.541	23.318	55.51	2871.79	-230.75	-1507.94	15.52	28.28	-1.90	0.15	39.23	67.45	75.81	75.17	79.79	0.052	0.092
29.080	40.10	455.49	0.000	0.018	24.541	23.355	55.51	2870.22	-205.11	-1546.51	22.49	20.53	-1.86	0.13	38.89	67.33	75.68	75.11	79.82	0.051	0.090
29.100	40.08	455.02	0.005	0.021	24.540	23.368	55.44	2901.28	-187.10	-1556.75	29.19	19.21	-1.86	0.12	39.15	67.30	75.59	75.05	79.82	0.050	0.090
29.120	40.05	454.48	0.004	0.017	24.539	23.383	55.37	2923.77	-190.33	-1546.81	37.86	25.29	-1.89	0.12	39.13	67.23	75.48	74.97	79.79	0.049	0.089
29.140	40.05	453.85	0.001	0.017	24.539	23.412	55.44	2911.39	-213.66	-1515.10	39.15	40.08	-1.92	0.14	39.11	67.10	75.37	74.84	79.82	0.048	0.088
29.160	40.05	453.11	0.005	0.014	24.538	23.448	55.37	2850.03	-233.72	-1483.91	27.81	43.35	-1.92	0.16	39.15	66.98	75.16	74.71	79.78	0.046	0.086
29.180	40.02	452.56	-0.002	0.018	24.539	23.460	55.44	2803.79	-240.85	-1492.24	16.78	35.97	-1.88	0.16	38.99	66.92	75.04	74.59	79.83	0.046	0.085
29.200	40.02	452.05	0.004	0.012	24.542	23.486	55.37	2786.90	-220.08	-1527.83	18.66	24.32	-1.82	0.14	39.11	66.85	74.99	74.49	79.79	0.045	0.084
29.220	40.02	451.66	0.004	0.014	24.542	23.507	55.44	2773.43	-192.96	-1558.85	27.82	13.50	-1.78	0.12	39.07	66.80	74.88	74.42	79.82	0.044	0.083
29.240	40.03	451.35	0.004	0.014	24.540	23.531	55.37	2795.69	-177.66	-1558.77	33.22	19.28	-1.79	0.11	39.23	66.70	74.82	74.34	79.79	0.043	0.082
29.260	40.05	450.84	0.004	0.021	24.536	23.566	55.37	2810.43	-185.84	-1532.87	38.29	31.47	-1.83	0.12	38.99	66.61	74.69	74.26	79.80	0.041	0.081
29.280	40.06	450.14	0.005	0.017	24.543	23.614	55.44	2752.24	-212.58	-1498.03	35.24	39.57	-1.84	0.14	38.95	66.50	74.53	74.11	79.81	0.039	0.078
29.300	40.05	449.44	0.005	0.014	24.542	23.640	55.44	2691.82	-225.12	-1474.77	21.62	43.02	-1.83	0.15	39.03	66.38	74.39	73.98	79.79	0.038	0.077
29.320	40.02	448.85	0.001	0.017	24.537	23.657	55.31	2652.52	-220.39	-1499.28	17.13	30.93	-1.77	0.15	38.91	66.31	74.30	73.84	79.82	0.037	0.076
29.340	40.01	448.38	0.001	0.017	24.535	23.676	55.51	2626.51	-207.15	-1538.13	23.21	17.42	-1.71	0.13	39.09	66.26	74.20	73.75	79.78	0.036	0.076
29.360	40.03	447.87	0.004	0.021	24.534	23.711	55.51	2634.63	-187.72	-1557.20	30.05	15.69	-1.69	0.12	38.89	66.16	74.11	73.68	79.81	0.035	0.074
29.380	40.04	447.25	0.005	0.014	24.536	23.750	55.44	2643.72	-179.17	-1553.45	38.63	17.81	-1.70	0.12	38.87	66.09	73.97	73.59	79.79	0.033	0.072
29.400	40.02	446.39	0.008	0.021	24.538	23.787	55.51	2628.26	-191.41	-1523.77	43.16	30.51	-1.72	0.13	38.62	65.96	73.86	73.46	79.79	0.032	0.071
29.420	40.03	445.53	0.008	0.017	24.535	23.839	55.37	2577.16	-212.77	-1479.86	33.89	41.78	-1.74	0.14	38.77	65.84	73.68	73.29	79.81	0.029	0.068
29.440	40.02	444.59	0.002	0.015	24.534	23.884	55.44	2514.96	-223.31	-1466.35	19.11	37.34	-1.72	0.15	38.95	65.79	73.54	73.15	79.78	0.027	0.066
29.460	40.02	443.92	0.007	0.021	24.529	23.919	55.37	2494.62	-212.38	-1501.71	17.65	27.32	-1.66	0.14	38.68	65.63	73.43	73.00	79.82	0.025	0.065
29.480	40.01	443.22	0.001	0.018	24.527	23.949	55.51	2474.60	-197.06	-1539.58	23.18	15.75	-1.61	0.13	38.60	65.55	73.32	72.91	79.78	0.024	0.063
29.500	39.99	442.56	0.004	0.021	24.525	23.974	55.37	2455.98	-174.80	-1554.42	28.98	13.15	-1.58	0.11	38.72	65.47	73.21	72.79	79.82	0.023	0.062
29.520	39.95	441.78	0.004	0.015	24.528	23.994	55.44	2462.41	-158.58	-1541.12	38.87	22.19	-1.60	0.10	38.77	65.40	73.13	72.65	79.78	0.022	0.061
29.540	39.94	441.07	0.010	0.021	24.527	24.024	55.31	2433.17	-176.31	-1511.05	43.30	32.42	-1.61	0.12	38.68	65.27	72.96	72.46	79.80	0.021	0.060
29.560	39.95	440.25	0.008	0.015	24.524	24.074	55.37	2359.65	-206.02	-1479.08	30.59	38.59	-1.60	0.14	38.77	65.11	72.78	72.27	79.79	0.019	0.058
29.580	39.94	439.59	0.004	0.015	24.524	24.105	55.44	2310.02	-215.84	-1485.80	20.31	34.84	-1.55	0.15	38.72	64.99	72.69	72.02	79.80	0.017	0.056
29.600	39.91	439.12	0.011	0.014	24.520	24.116	55.44	2284.22	-197.18	-1521.74	21.52	20.21	-1.50	0.13	38.56	64.89	72.58	71.84	79.81	0.017	0.056
29.620	39.91	438.57	0.008	0.025	24.516	24.141	55.51	2254.86	-170.93	-1548.77	24.21	9.89	-1.46	0.11	38.83	64.77	72.49	71.65	79.78	0.016	0.055
29.640	39.90	437.98	0.005	0.021	24.513	24.170	55.51	2234.08	-147.82	-1557.70	32.91	10.75	-1.43	0.09	38.73	64.67	72.36	71.49	79.82	0.014	0.054
29.660	39.88	437.36	0.004	0.021	24.517	24.191	55.37	2218.36	-142.65	-1543.46	42.67	17.50	-1.44	0.09	38.77	64.54	72.25	71.27	79.77	0.013	0.053
29.680	39.87	436.69	0.004	0.021	24.515	24.225	55.44	2174.29	-169.41	-1505.09	41.08	29.94	-1.44	0.11	38.77	64.32	72.06	70.98	79.82	0.012	0.051
29.700	39.85	436.03	0.002	0.017	24.518	24.250	55.44	2098.24	-194.28	-1467.03	27.76	39.15	-1.43	0.13	38.68	64.19	71.90	70.71	79.79	0.011	0.050
29.720	39.87	435.44	0.004	0.017	24.510	24.291	55.37	2037.63	-188.84	-1467.27	18.09	32.52	-1.39	0.13	38.72	63.95	71.73	70.40	79.81	0.009	0.048
29.740	39.88	434.86	0.005	0.021	24.505	24.330	55.37	2006.82	-175.00	-1511.08	21.78	18.83	-1.33	0.12	38.66	63.81	71.57	70.15	79.79	0.007	0.047
29.760	39.88	434.19	0.004	0.021	24.503	24.370	55.44	1970.77	-165.24	-1537.57	23.86	11.13	-1.28	0.11	38.60	63.69	71.43	69.92	79.79	0.005	0.045
29.780	39.87	433.65	0.004	0.017	24.504	24.392	55.44	1935.16	-137.91	-1539.15	33.84	7.86	-1.26	0.09	38.64	63.51	71.26	69.68	79.81	0.005	0.044
29.800	39.86	433.06	0.004	0.021	24.499	24.419	55.37	1915.11	-134.05	-1524.68	46.99	15.14	-1.26	0.09	38.62	63.30	71.07	69.39	79.78	0.003	0.043
29.820	39.85	432.32	0.001	0.005	24.501	24.459	55.37	1859.29	-159.96	-1489.48	45.65	28.71	-1.25	0.11	38.56	63.06	70.88	69.08	79.81	0.002	0.041
29.840	39.85	431.61	0.010	0.021	24.493	24.498	55.37	1757.28	-181.47	-1466.58	33.83	31.04	-1.20	0.12	38.56	62.81	70.59	68.78	79.77	0.000	0.039
29.860	39.89	431.07	0.004	0.017	24.488	24.550	55.31	1693.31	-184.99	-1483.11	25.20	23.13	-1.14	0.12	38.44	62.56	70.39	68.50	79.81	-0.003	0.037
29.880	39.91	430.60	0.004	0.018	24.486	24.594	55.17	1659.87	-166.40	-1519.69	23.36	10.72	-1.09	0.11	38.44	62.33	70.19	68.20	79.79	-0.004	0.035
29.900	39.93	429.97	0.004	0.017	24.482	24.638	55.17	1616.66	-139.26	-1551.24	28.73	3.80	-1.04	0.09	38.38	62.08	69.96	67.95	79.80	-0.006	0.034
29.920	39.94	429.46	0.004	0.021	24.478	24.673	55.24	1580.80	-121.73	-1561.39	36.07	6.50	-1.01	0.08	38.38	61.88	69.78	67.65	79.80	-0.008	0.032
29.940	39.97	428.84	0.007	0.015	24.477	24.729	55.17	1536.92	-121.28	-1552.85	46.23	11.00	-0.99	0.08	38.34	61.60	69.52	67.29	79.77	-0.010	0.030
29.960	39.94	428.17	0.008	0.025	24.479	24.750	55.04	1462.83	-148.05	-1526.00	45.22	22.07	-0.96	0.10	38.36	61.29	69.29	66.94	79.82	-0.011	0.029
29.980	39.90	427.63	0.007	0.015	24.479	24.756	55.04	1383.32	-168.73	-1491.60	31.91	28.53	-0.93	0.11	38.32	61.04	68.99	66.55	79.78	-0.011	0.029
